fund_code,fund_name,nav_date,unit_nav,accumulated_nav,daily_growth_rate_percent,source
110008,易方达稳健收益债券B,2019-08-16,1.3316,2.1962,0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-08-19,1.3373,2.2019,0.43,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-08-20,1.3359,2.2005,-0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-08-21,1.3383,2.2029,0.18,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-08-22,1.337,2.2016,-0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-08-23,1.3377,2.2023,0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-08-26,1.3344,2.199,-0.25,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-08-27,1.3383,2.2029,0.29,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-08-28,1.3382,2.2028,-0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-08-29,1.3369,2.2015,-0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-08-30,1.3357,2.2003,-0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-02,1.3407,2.2053,0.37,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-03,1.3425,2.2071,0.13,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-04,1.3455,2.2101,0.22,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-05,1.3495,2.2141,0.3,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-06,1.3519,2.2165,0.18,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-09,1.357,2.2216,0.38,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-10,1.3562,2.2208,-0.06,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-11,1.3547,2.2193,-0.11,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-12,1.3563,2.2209,0.12,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-16,1.3558,2.2204,-0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-17,1.3496,2.2142,-0.46,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-18,1.35,2.2146,0.03,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-19,1.3533,2.2179,0.24,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-20,1.3539,2.2185,0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-23,1.3514,2.216,-0.18,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-24,1.3518,2.2164,0.03,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-25,1.3486,2.2132,-0.24,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-26,1.3453,2.2099,-0.24,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-27,1.3465,2.2111,0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-09-30,1.3457,2.2103,-0.06,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-08,1.3471,2.2117,0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-09,1.3489,2.2135,0.13,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-10,1.3521,2.2167,0.24,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-11,1.3555,2.2201,0.25,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-14,1.3605,2.2251,0.37,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-15,1.3561,2.2207,-0.32,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-16,1.3542,2.2188,-0.14,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-17,1.3535,2.2181,-0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-18,1.3492,2.2138,-0.32,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-21,1.349,2.2136,-0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-22,1.35,2.2146,0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-23,1.3482,2.2128,-0.13,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-24,1.3486,2.2132,0.03,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-25,1.3517,2.2163,0.23,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-28,1.3547,2.2193,0.22,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-29,1.3521,2.2167,-0.19,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-30,1.348,2.2126,-0.3,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-10-31,1.347,2.2116,-0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-11-01,1.3517,2.2163,0.35,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-11-04,1.3542,2.2188,0.19,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-11-05,1.3578,2.2224,0.27,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-11-06,1.3567,2.2213,-0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-11-07,1.359,2.2236,0.17,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-11-08,1.3567,2.2213,-0.17,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-11-11,1.3506,2.2152,-0.45,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-11-12,1.3517,2.2163,0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-11-13,1.3522,2.2168,0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-11-14,1.3544,2.219,0.16,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-11-15,1.3521,2.2167,-0.17,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2019-11-18,1.3543,2.2189,0.16,东方财富基金历史净值接口
